video_id,trending_date,title,channel_title,category_id,publish_time,tags,views,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,video_error_or_removed,description
jDEtHPi9zW9,24.30.05,Top 10 Film & Animation Moments This Week,Channel_1952,14,2024-05-26T03:00:00.000Z,official|2024|music,30890,328,103,587,https://i.ytimg.com/vi/M2jfrwIXZUm/default.jpg,False,False,False,Auto-generated sample description for Film & Animation video.
BWlgTEmY4vo,25.13.01,Why This Film & Animation Video Went Viral,Channel_2228,14,2025-01-11T14:00:00.000Z,review|2024|trending,38684,2312,28,398,https://i.ytimg.com/vi/SQ6AM0WkTnV/default.jpg,False,False,False,Auto-generated sample description for Film & Animation video.
XkrGoEhhE4i,25.05.01,Top 10 Entertainment Moments This Week,Channel_672,8,2025-01-05T20:00:00.000Z,review|music|official,158498,3290,1220,2262,https://i.ytimg.com/vi/sWo3XdVZuBH/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
v28T2V4CbM8,24.31.01,Behind the Scenes: Entertainment,Channel_2177,8,2024-01-28T05:00:00.000Z,live|official|2024,85991,5435,621,1010,https://i.ytimg.com/vi/_zPbKuvkhyd/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
bt8pVgKj4ED,24.11.10,Why This Entertainment Video Went Viral,Channel_11,8,2024-10-11T14:00:00.000Z,review|trending|official,12671,205,62,198,https://i.ytimg.com/vi/S3yWlLRpYKP/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
li8VXcryqcI,24.27.08,Behind the Scenes: People & Blogs,Channel_3172,3,2024-08-23T00:00:00.000Z,review|2024|live,5155,255,41,79,https://i.ytimg.com/vi/GqMxNqUydRZ/default.jpg,False,False,False,Auto-generated sample description for People & Blogs video.
HLjRpxSuV7g,24.03.05,Top 10 Entertainment Moments This Week,Channel_4741,6,2024-04-30T19:00:00.000Z,review|2024|music,15950,870,65,286,https://i.ytimg.com/vi/Kzv3Wg8fsMj/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
7HvBP5I76rD,24.26.11,Official Film & Animation Highlights,Channel_2731,7,2024-11-23T16:00:00.000Z,2024|vlog|trending,79716,2103,722,580,https://i.ytimg.com/vi/yPVqfIMnP6n/default.jpg,False,False,False,Auto-generated sample description for Film & Animation video.
T-CmQeAK3Kc,24.10.01,Behind the Scenes: People & Blogs,Channel_1394,10,2024-01-08T11:00:00.000Z,vlog|music|review,8890,398,7,53,https://i.ytimg.com/vi/k2Jaop0urv4/default.jpg,False,False,False,Auto-generated sample description for People & Blogs video.
-b5LtttLaiN,24.22.01,Behind the Scenes: Autos & Vehicles,Channel_4959,16,2024-01-20T19:00:00.000Z,vlog|official|live,12354,490,85,129,https://i.ytimg.com/vi/Lh_6GHnrH3M/default.jpg,False,False,False,Auto-generated sample description for Autos & Vehicles video.
I17_F1uQb77,24.29.04,Howto & Style Compilation 2024,Channel_4389,1,2024-04-28T21:00:00.000Z,trending|official|live,20077,1069,96,237,https://i.ytimg.com/vi/4IgyiaD6vra/default.jpg,False,False,False,Auto-generated sample description for Howto & Style video.
1_ZyGvLmIJw,24.21.09,Why This Autos & Vehicles Video Went Viral,Channel_3647,9,2024-09-19T22:00:00.000Z,music|2024|official,22222,1430,154,379,https://i.ytimg.com/vi/XtxSJOjjxng/default.jpg,False,False,False,Auto-generated sample description for Autos & Vehicles video.
-WyJdaTYuAa,24.09.11,People & Blogs Compilation 2024,Channel_62,3,2024-11-06T03:00:00.000Z,official|vlog|review,66146,4274,630,131,https://i.ytimg.com/vi/PSPvWn72fMo/default.jpg,False,False,False,Auto-generated sample description for People & Blogs video.
DlBQURc6FwF,24.23.02,Entertainment Compilation 2024,Channel_186,8,2024-02-22T20:00:00.000Z,live|music|vlog,15787,962,94,110,https://i.ytimg.com/vi/HBDWQt3nDVb/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
QqcB8tMva64,24.12.12,Official Gaming Highlights,Channel_741,13,2024-12-11T00:00:00.000Z,trending|review|music,20418,250,182,63,https://i.ytimg.com/vi/mVnQPquRZPC/default.jpg,False,False,False,Auto-generated sample description for Gaming video.
wV1ZE8O4Rzp,24.24.01,Official News & Politics Highlights,Channel_4229,2,2024-01-23T02:00:00.000Z,music|official|2024,54294,3210,261,551,https://i.ytimg.com/vi/XsTpUa36lec/default.jpg,False,False,False,Auto-generated sample description for News & Politics video.
ODy5JgM7LuS,24.29.08,Why This Entertainment Video Went Viral,Channel_996,6,2024-08-27T20:00:00.000Z,live|trending|2024,26378,815,208,404,https://i.ytimg.com/vi/GIWY12uFeP3/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
dARbohQ-U0Q,24.28.06,Why This Gaming Video Went Viral,Channel_4327,15,2024-06-25T06:00:00.000Z,music|2024|official,4320,124,28,37,https://i.ytimg.com/vi/WIrso4AmnxD/default.jpg,False,False,False,Auto-generated sample description for Gaming video.
-Jk7fdQ13Do,24.13.12,Behind the Scenes: Entertainment,Channel_2465,6,2024-12-10T16:00:00.000Z,review|trending|music,56678,3844,100,168,https://i.ytimg.com/vi/QOLzy9fT661/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
men0XMZjntB,24.05.04,Entertainment Compilation 2024,Channel_4705,6,2024-04-02T07:00:00.000Z,music|2024|vlog,215986,3666,287,1028,https://i.ytimg.com/vi/wzHDZWJReBQ/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
w6PyBIP8ZBz,24.07.11,Top 10 Entertainment Moments This Week,Channel_1120,8,2024-11-07T22:00:00.000Z,trending|official|2024,52895,2911,466,45,https://i.ytimg.com/vi/WhAod0cU19u/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
OlHROqyhgHm,24.07.07,Reacting to Gaming Trends,Channel_3844,13,2024-07-07T10:00:00.000Z,review|vlog|music,12401,393,55,105,https://i.ytimg.com/vi/G0frB3YCFAA/default.jpg,False,False,False,Auto-generated sample description for Gaming video.
sW94JOY1HXt,24.10.05,Behind the Scenes: Entertainment,Channel_232,6,2024-05-06T06:00:00.000Z,live|official|trending,266093,18033,2003,1049,https://i.ytimg.com/vi/G0YoLlzVJCg/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
4tCisMd5Ze4,24.22.07,Reacting to Entertainment Trends,Channel_4847,8,2024-07-22T06:00:00.000Z,music|2024|trending,65652,978,319,914,https://i.ytimg.com/vi/zN2fQa2zy-N/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
mVztnRESku6,24.09.01,Behind the Scenes: People & Blogs,Channel_1400,3,2024-01-05T19:00:00.000Z,live|vlog|music,1719,92,4,16,https://i.ytimg.com/vi/d0cCqx34rS8/default.jpg,False,False,False,Auto-generated sample description for People & Blogs video.
jjRExsxjN4M,24.26.09,Official Entertainment Highlights,Channel_2406,6,2024-09-23T13:00:00.000Z,trending|official|live,24860,581,212,34,https://i.ytimg.com/vi/3n9l9uY-Kz5/default.jpg,False,False,True,Auto-generated sample description for Entertainment video.
AafPwPRJpPu,24.22.06,Why This Entertainment Video Went Viral,Channel_2791,8,2024-06-18T16:00:00.000Z,vlog|trending|music,3869,283,33,61,https://i.ytimg.com/vi/C7VMhOrpCqI/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
ClwSDVQ6hSn,24.11.10,Entertainment Compilation 2024,Channel_4530,17,2024-10-11T14:00:00.000Z,music|official|trending,12202,271,71,22,https://i.ytimg.com/vi/zLEgqtebk0f/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
28JlLIo-Pvf,24.31.07,Reacting to Gaming Trends,Channel_3517,13,2024-07-29T04:00:00.000Z,trending|2024|review,6260,288,26,74,https://i.ytimg.com/vi/ENnrwFCQ7ya/default.jpg,False,False,False,Auto-generated sample description for Gaming video.
bGcKTfZBqoY,24.25.12,Top 10 People & Blogs Moments This Week,Channel_3612,10,2024-12-25T14:00:00.000Z,live|2024|vlog,2131,156,8,21,https://i.ytimg.com/vi/onp2HfXXDUm/default.jpg,False,False,False,Auto-generated sample description for People & Blogs video.
sObxoQ3RI-W,24.28.10,Reacting to Gaming Trends,Channel_3849,15,2024-10-27T20:00:00.000Z,music|official|2024,77054,1727,133,934,https://i.ytimg.com/vi/wJDbbwoN2ny/default.jpg,False,False,False,Auto-generated sample description for Gaming video.
efwz9HeYtYI,24.28.12,Why This Entertainment Video Went Viral,Channel_4951,17,2024-12-26T22:00:00.000Z,review|official|vlog,83907,1504,414,1160,https://i.ytimg.com/vi/vpJaf2Zi4XA/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
Tjnv9AGZg0D,24.24.02,Behind the Scenes: Entertainment,Channel_2337,8,2024-02-23T07:00:00.000Z,review|vlog|official,101549,7527,361,499,https://i.ytimg.com/vi/IOIxI6XyOrf/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
CDcflrqsdwI,24.13.11,Reacting to News & Politics Trends,Channel_1863,2,2024-11-11T08:00:00.000Z,trending|official|music,11204,825,100,154,https://i.ytimg.com/vi/ro6L_Gmqjjl/default.jpg,False,False,False,Auto-generated sample description for News & Politics video.
KJX0PsbGBao,24.24.08,Official Travel & Events Highlights,Channel_4207,5,2024-08-21T16:00:00.000Z,review|2024|official,462,23,3,6,https://i.ytimg.com/vi/n1OXIkxeKiZ/default.jpg,False,False,False,Auto-generated sample description for Travel & Events video.
TPqO_zWKdDG,24.22.10,Reacting to Gaming Trends,Channel_2671,13,2024-10-20T16:00:00.000Z,official|review|live,16820,1247,41,8,https://i.ytimg.com/vi/V3RWpActcMi/default.jpg,False,False,False,Auto-generated sample description for Gaming video.
Bm00J4fdLnh,24.16.10,Why This Film & Animation Video Went Viral,Channel_4008,14,2024-10-15T10:00:00.000Z,live|official|music,3673,196,22,55,https://i.ytimg.com/vi/vjTOTBukSy8/default.jpg,False,False,False,Auto-generated sample description for Film & Animation video.
b-NmWmn-xN9,24.08.10,Why This Entertainment Video Went Viral,Channel_1161,17,2024-10-06T10:00:00.000Z,official|music|vlog,12182,530,72,58,https://i.ytimg.com/vi/IxVKbslfuob/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
T5nYc5-tCWe,24.14.11,Official Entertainment Highlights,Channel_2755,6,2024-11-13T16:00:00.000Z,2024|review|music,263372,11243,279,3547,https://i.ytimg.com/vi/TbrY7azLlUq/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
y_44SO7A_-k,25.11.01,Behind the Scenes: Entertainment,Channel_1483,6,2025-01-08T11:00:00.000Z,vlog|2024|official,3611,239,12,25,https://i.ytimg.com/vi/qoEoKJQcPJ9/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
uXmQ9A15CE_,24.03.07,Official People & Blogs Highlights,Channel_4902,3,2024-07-03T13:00:00.000Z,trending|review|music,25169,1916,38,79,https://i.ytimg.com/vi/d7WqZhb9b1Z/default.jpg,False,False,False,Auto-generated sample description for People & Blogs video.
9JEKPEJD7mb,24.10.01,Behind the Scenes: Education,Channel_2209,4,2024-01-10T06:00:00.000Z,review|2024|live,1630,94,8,11,https://i.ytimg.com/vi/eIT1xCGNsIf/default.jpg,False,False,False,Auto-generated sample description for Education video.
GJLIjfqxMLd,24.15.11,Travel & Events Compilation 2024,Channel_3642,11,2024-11-11T01:00:00.000Z,vlog|trending|official,141689,2818,1346,104,https://i.ytimg.com/vi/MwV5AI9IyVQ/default.jpg,False,False,False,Auto-generated sample description for Travel & Events video.
AWTZLOQ-XA3,24.17.11,Reacting to Film & Animation Trends,Channel_1043,7,2024-11-14T12:00:00.000Z,trending|review|live,4503,119,6,12,https://i.ytimg.com/vi/DA94vUEkimj/default.jpg,False,False,False,Auto-generated sample description for Film & Animation video.
84JKxtLjHWI,24.22.06,Why This Entertainment Video Went Viral,Channel_1690,8,2024-06-21T11:00:00.000Z,2024|trending|music,264701,10219,1356,4602,https://i.ytimg.com/vi/LCCX8eDKRVj/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
8D7pBfe0jAJ,24.14.10,Behind the Scenes: Entertainment,Channel_932,17,2024-10-12T00:00:00.000Z,2024|music|live,59647,2192,292,328,https://i.ytimg.com/vi/x5J3RQ1p24U/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
0uuSfcPNik9,24.29.10,Why This People & Blogs Video Went Viral,Channel_2447,3,2024-10-29T11:00:00.000Z,review|trending|music,5071,388,25,61,https://i.ytimg.com/vi/DyAKVjhOCYu/default.jpg,False,False,False,Auto-generated sample description for People & Blogs video.
nvO4wFAzNKw,24.10.03,Howto & Style Compilation 2024,Channel_4446,1,2024-03-06T05:00:00.000Z,trending|official|review,12684,672,42,225,https://i.ytimg.com/vi/P4pBh3zvTzt/default.jpg,False,False,False,Auto-generated sample description for Howto & Style video.
SYDyr0HVJL_,24.24.03,Why This Gaming Video Went Viral,Channel_191,15,2024-03-21T03:00:00.000Z,music|trending|vlog,8701,351,36,105,https://i.ytimg.com/vi/Kdab2Dd01T-/default.jpg,True,False,True,Auto-generated sample description for Gaming video.
oMRuWRL3akH,24.11.12,Official Entertainment Highlights,Channel_157,17,2024-12-10T02:00:00.000Z,2024|official|trending,298484,18743,1639,5686,https://i.ytimg.com/vi/zOAWO1jyByA/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
Qx9pxI1em9e,24.08.02,Official Entertainment Highlights,Channel_3873,8,2024-02-08T13:00:00.000Z,vlog|official|music,28422,1475,87,243,https://i.ytimg.com/vi/QByDvKyKz6c/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
9BF1Mq4n9wn,24.14.07,Top 10 Education Moments This Week,Channel_3269,4,2024-07-14T17:00:00.000Z,music|official|live,19922,1387,64,102,https://i.ytimg.com/vi/sBT26K4GhOz/default.jpg,False,False,False,Auto-generated sample description for Education video.
wmV6MoPeuTN,24.01.02,Behind the Scenes: Gaming,Channel_2561,15,2024-01-30T07:00:00.000Z,music|trending|2024,27584,1513,119,227,https://i.ytimg.com/vi/OhC90pZQHaG/default.jpg,False,False,False,Auto-generated sample description for Gaming video.
21YTAqcMqDI,24.24.06,Why This Entertainment Video Went Viral,Channel_1201,17,2024-06-24T21:00:00.000Z,music|2024|trending,26165,360,89,351,https://i.ytimg.com/vi/Oj3TKItX9k-/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
aGf5l1K65uX,24.09.06,Reacting to People & Blogs Trends,Channel_1706,3,2024-06-09T19:00:00.000Z,trending|review|vlog,7067,156,53,78,https://i.ytimg.com/vi/pcgyv05YUsJ/default.jpg,False,True,False,Auto-generated sample description for People & Blogs video.
_R5CvEinR3Q,24.24.05,Behind the Scenes: Film & Animation,Channel_535,7,2024-05-21T14:00:00.000Z,vlog|official|2024,6251,409,41,87,https://i.ytimg.com/vi/gxLeVbpIEM2/default.jpg,False,False,False,Auto-generated sample description for Film & Animation video.
bNNL5VjOJfp,25.07.01,Official Entertainment Highlights,Channel_2004,6,2025-01-04T21:00:00.000Z,trending|music|live,139181,2558,1371,1685,https://i.ytimg.com/vi/zesvbXs5nP8/default.jpg,False,False,False,"Auto-generated sample description for Entertainment video.
Second line inside a quoted CSV field."
QKjCpyg7Eqf,25.21.01,Official Gaming Highlights,Channel_1524,15,2025-01-18T02:00:00.000Z,2024|review|trending,43413,718,364,95,https://i.ytimg.com/vi/qGk486924p_/default.jpg,False,False,False,Auto-generated sample description for Gaming video.
Bu6B_-HUbUe,24.25.12,Why This Gaming Video Went Viral,Channel_2811,15,2024-12-21T15:00:00.000Z,vlog|official|trending,10582,194,84,80,https://i.ytimg.com/vi/g3FGgetjZhE/default.jpg,False,False,False,Auto-generated sample description for Gaming video.
Q4jIdqOLaH0,24.26.09,Behind the Scenes: Travel & Events,Channel_3226,5,2024-09-26T15:00:00.000Z,music|official|trending,3263,179,10,20,https://i.ytimg.com/vi/mipVGwqL3hr/default.jpg,False,False,False,Auto-generated sample description for Travel & Events video.
h5-2bRkbPr5,24.04.11,Top 10 Entertainment Moments This Week,Channel_2266,6,2024-10-31T07:00:00.000Z,official|trending|live,21866,1455,184,275,https://i.ytimg.com/vi/Xt0bE39JgRW/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
udsRclZ28wi,24.19.09,Top 10 Entertainment Moments This Week,Channel_2900,6,2024-09-19T00:00:00.000Z,vlog|2024|live,14293,189,29,58,https://i.ytimg.com/vi/XmIYWrLlwFc/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
1K84nmdhmUk,24.21.11,Entertainment Compilation 2024,Channel_4021,17,2024-11-20T12:00:00.000Z,review|official|trending,83770,1707,354,1670,https://i.ytimg.com/vi/QCfwhlcJZJh/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
wyAJ6N2HYQY,24.24.06,Entertainment Compilation 2024,Channel_4902,8,2024-06-23T10:00:00.000Z,vlog|official|live,51401,1823,254,652,https://i.ytimg.com/vi/ZAQKuoKiWC3/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
p4A14nDrWQG,24.23.08,Official Film & Animation Highlights,Channel_4227,7,2024-08-19T10:00:00.000Z,live|trending|official,10062,332,86,135,https://i.ytimg.com/vi/uKpvV0r25TW/default.jpg,False,False,False,Auto-generated sample description for Film & Animation video.
tD1Sg5hfpsU,24.03.11,Top 10 Gaming Moments This Week,Channel_4458,15,2024-11-03T12:00:00.000Z,vlog|trending|official,65386,2245,591,1162,https://i.ytimg.com/vi/oWlVWC5mCQt/default.jpg,False,False,False,Auto-generated sample description for Gaming video.
_VPp5DuxAKs,24.15.03,Top 10 People & Blogs Moments This Week,Channel_1179,10,2024-03-11T17:00:00.000Z,trending|live|official,1166,18,9,7,https://i.ytimg.com/vi/ydwAhwb9sRZ/default.jpg,False,False,False,Auto-generated sample description for People & Blogs video.
Tvoj_r7e-HZ,24.15.11,Behind the Scenes: Film & Animation,Channel_1445,7,2024-11-12T09:00:00.000Z,vlog|2024|live,1019,12,7,15,https://i.ytimg.com/vi/4t7H0BzyaEb/default.jpg,False,False,False,Auto-generated sample description for Film & Animation video.
TIU75SaANQo,24.03.04,Gaming Compilation 2024,Channel_4942,13,2024-03-31T01:00:00.000Z,trending|review|vlog,15799,1128,59,121,https://i.ytimg.com/vi/xd7i9vG82IX/default.jpg,False,False,False,Auto-generated sample description for Gaming video.
